,movieId,title,genres
5472,6416,King Rat (1965),Drama|War
5473,6419,Mr. & Mrs. Bridge (1990),Drama
5474,6422,Shenandoah (1965),Drama|War|Western
5475,6423,Straight Talk (1992),Comedy
5476,6424,Oscar (1991),Comedy|Crime|Mystery|Romance
5477,6425,"6th Man, The (Sixth Man, The) (1997)",Comedy
5478,6426,"Far Country, The (1954)",Western
5479,6427,"Railway Children, The (1970)",Children|Drama
5480,6428,Two Mules for Sister Sara (1970),Comedy|War|Western
5481,6429,Winchester '73 (1950),Western
5482,6430,Ziggy Stardust and the Spiders from Mars (1973),Documentary|Musical
5483,6432,"Courtship of Eddie's Father, The (1963)",Comedy
5484,6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary
5485,6436,This Boy's Life (1993),Drama
5486,6437,13 Rue Madeleine (1947),Thriller|War
5487,6440,Barton Fink (1991),Drama|Thriller
5488,6441,Battle of Britain (1969),War
5489,6442,Belle époque (1992),Comedy|Romance
5490,6446,"Comancheros, The (1961)",Action|Adventure|Drama|Romance
5491,6448,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama
5492,6450,"Heaven Knows, Mr. Allison (1957)",Drama|War
5493,6451,"Hot Rock, The (1972)",Comedy|Crime
5494,6452,"Long, Hot Summer, The (1958)",Drama
5495,6453,Man of Aran (1934),Documentary
5496,6454,Music Box (1989),Drama
5497,6455,North to Alaska (1960),Comedy|Western
5498,6457,Sink the Bismark! (1960),Action|Drama|War
5499,6458,"Blue Max, The (1966)",Adventure|Drama|War
5500,6459,"Desert Fox, The (1951)",Drama|War
5501,6460,"Trial, The (Procès, Le) (1962)",Drama
5502,6461,"Unforgiven, The (1960)",Drama|Western
5503,6462,"Undefeated, The (1969)",Western
5504,6464,Good Burger (1997),Children|Comedy
5505,6466,Mississippi Masala (1991),Drama|Romance
5506,6467,Quai des Orfèvres (Jenny Lamour) (1947),Crime|Drama
5507,6468,"Stranger Among Us, A (1992)",Crime|Drama|Romance
5508,6469,Cahill U.S. Marshal (Cahill: United States Marshal) (Wednesday Morning) (1973),Western
5509,6470,Chisum (1970),Western
5510,6473,Half Moon Street (1986),Drama|Thriller
5511,6475,Opportunity Knocks (1990),Comedy
5512,6476,Shattered (1991),Mystery|Thriller
5513,6477,"Song of Bernadette, The (1943)",Drama
5514,6478,"Life and Times of Judge Roy Bean, The (1972)",Comedy|Western
5515,6480,Thoroughly Modern Millie (1967),Comedy|Musical
5516,6481,Where the Heart Is (1990),Comedy|Drama
5517,6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy
5518,6483,From Justin to Kelly (2003),Musical|Romance
5519,6484,Hollywood Homicide (2003),Action|Crime|Drama
5520,6485,Rugrats Go Wild! (2003),Adventure|Animation|Children|Comedy
5521,6486,"Hard Word, The (2002)",Comedy|Crime|Drama|Thriller
5522,6488,Jet Lag (Décalage horaire) (2002),Comedy|Romance
5523,6493,Alex and Emma (2003),Comedy|Drama|Romance
5524,6497,Is Paris Burning? (Paris brûle-t-il?) (1966),Drama|War
5525,6498,Murphy's War (1971),War
5526,6500,"Satanic Rites of Dracula, The (1974)",Horror
5527,6502,28 Days Later (2002),Action|Horror|Sci-Fi
5528,6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller
5529,6505,Ed and His Dead Mother (1993),Comedy|Horror
5530,6506,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller
5531,6508,"Bank, The (2001)",Thriller
5532,6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance
5533,6510,"Bodies, Rest & Motion (1993)",Drama|Romance
5534,6513,Made for Each Other (1939),Comedy|Drama|Romance
5535,6516,Anastasia (1956),Drama
5536,6517,"Babe, The (1992)",Drama
5537,6518,Flight of the Intruder (1991),Action|War
5538,6519,Fun with Dick and Jane (1977),Comedy
5539,6521,"Main Event, The (1979)",Comedy
5540,6522,Man's Favorite Sport? (1964),Comedy
5541,6524,Never on Sunday (Pote tin Kyriaki) (1960),Comedy|Drama
5542,6525,Nuts (1987),Drama
5543,6526,Rhapsody in August (Hachi-gatsu no kyôshikyoku) (1991),Drama
5544,6527,Scaramouche (1952),Adventure|Romance
5545,6528,Start the Revolution Without Me (1970),Comedy
5546,6530,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller
5547,6531,"Hour of the Pig, The (1993)",Crime|Drama|Mystery
5548,6533,"What's Up, Doc? (1972)",Comedy
5549,6534,Hulk (2003),Action|Adventure|Sci-Fi
5550,6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy
5551,6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy
5552,6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi
5553,6538,Swimming Pool (2003),Drama|Mystery|Thriller
5554,6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy
5555,6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi
5556,6542,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War
5557,6544,"Housekeeper, The (femme de ménage, Une) (2002)",Comedy|Drama|Romance
5558,6545,I Capture the Castle (2003),Drama|Romance
5559,6547,Northfork (2003),Drama|Fantasy
5560,6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller
5561,6549,How to Deal (2003),Comedy|Drama|Romance
5562,6550,Johnny English (2003),Action|Comedy|Thriller
5563,6552,Dirty Pretty Things (2002),Crime|Drama|Thriller
5564,6554,Garage Days (2002),Comedy|Musical
5565,6557,Born to Be Wild (1995),Adventure|Children|Comedy|Drama
5566,6558,Curly Sue (1991),Comedy|Drama
5567,6559,Little Giants (1994),Children|Comedy
5568,6560,Loose Cannons (1990),Action|Comedy
5569,6561,"Mouse That Roared, The (1959)",Comedy|War
5570,6562,Spencer's Mountain (1963),Comedy|Drama
5571,6563,Masked & Anonymous (2003),Comedy|Drama
5572,6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller
5573,6565,Seabiscuit (2003),Drama
5574,6566,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children
5575,6567,Buffalo Soldiers (2001),Comedy|Crime|Drama|War
5576,6568,Camp (2003),Comedy|Musical
5577,6571,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama
5578,6572,Scorched (2003),Comedy|Crime
5579,6573,Avanti! (1972),Comedy|Drama
5580,6574,Eve of Destruction (1991),Action|Sci-Fi|Thriller
5581,6575,Gator (1976),Action|Drama
5582,6576,Juggernaut (1974),Action|Thriller
5583,6577,Kickboxer 2: The Road Back (1991),Action|Drama
5584,6578,"Kiss Me, Stupid (1964)",Comedy
5585,6579,"One, Two, Three (1961)",Comedy
5586,6581,"Private Life of Sherlock Holmes, The (1970)",Comedy|Drama|Mystery
5587,6582,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller
5588,6583,"Blood of Heroes, The (Salute of the Jugger, The) (1989)",Action|Sci-Fi
5589,6584,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller
5590,6586,American Wedding (American Pie 3) (2003),Comedy
5591,6587,Gigli (2003),Comedy|Crime|Romance
5592,6588,And Now... Ladies and Gentlemen... (2002),Romance|Thriller
5593,6591,"Magdalene Sisters, The (2002)",Drama
5594,6592,"Secret Lives of Dentists, The (2002)",Drama
5595,6593,Freaky Friday (2003),Children|Comedy|Fantasy
5596,6595,S.W.A.T. (2003),Action|Thriller
5597,6596,"Divorce, Le (2003)",Comedy|Drama|Romance
5598,6597,"Princess Blade, The (Shura Yukihime) (2001)",Action|Sci-Fi
5599,6598,Step Into Liquid (2002),Documentary
5600,6599,Accattone (1961),Drama
5601,6601,Big Trouble (1986),Comedy
5602,6602,Brain Damage (1988),Comedy|Horror
5603,6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama
5604,6610,"Honeymoon Killers, The (1970)",Crime|Thriller
5605,6611,Umberto D. (1952),Drama
5606,6612,Brother's Keeper (1992),Documentary
5607,6613,"Day of the Dolphin, The (1973)",Drama
5608,6614,I Love You to Death (1990),Comedy|Crime
5609,6615,Freddy vs. Jason (2003),Action|Horror|Thriller
5610,6616,Grind (2003),Action|Comedy
5611,6617,Open Range (2003),Western
5612,6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy
5613,6619,Uptown Girls (2003),Comedy
5614,6620,American Splendor (2003),Comedy|Drama
5615,6624,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy
5616,6625,Camp Nowhere (1994),Adventure|Children|Comedy
5617,6628,Hot Dog... The Movie (1984),Comedy
5618,6629,House of Wax (1953),Crime|Horror|Mystery|Thriller
5619,6630,"Inn of the Sixth Happiness, The (1958)",Adventure|Drama
5620,6631,Man's Best Friend (1993),Horror|Sci-Fi|Thriller
5621,6635,"Rachel Papers, The (1989)",Drama|Romance
5622,6636,"Sure Thing, The (1985)",Comedy|Romance
5623,6638,Valley Girl (1983),Comedy|Romance
5624,6639,Wait Until Dark (1967),Drama|Thriller
5625,6641,Code Unknown (Code inconnu: Récit incomplet de divers voyages) (2000),Drama
5626,6642,Showdown in Little Tokyo (1991),Action|Crime
5627,6643,Tokyo Story (Tôkyô monogatari) (1953),Drama
5628,6644,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance
5629,6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi
5630,6646,Valley of the Dolls (1967),Drama
5631,6648,Chunhyang (2000),Drama|Musical|Romance
5632,6649,Tunes of Glory (1960),Drama
5633,6650,Kind Hearts and Coronets (1949),Comedy|Drama
5634,6651,Ash Wednesday (2002),Crime|Drama
5635,6652,Joe Kidd (1972),Western
5636,6653,"Keep, The (1983)",Horror|Thriller
5637,6657,"Beast from 20,000 Fathoms, The (1953)",Sci-Fi
5638,6658,10 (1979),Comedy|Romance
5639,6659,Tremors (1990),Comedy|Horror|Sci-Fi
5640,6660,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance
5641,6662,"Pink Panther, The (1963)",Comedy|Crime
5642,6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime
5643,6664,Commando (1985),Action|Adventure
5644,6665,Dracula (1979),Horror|Romance
5645,6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy
5646,6667,Waco: The Rules of Engagement (1997),Documentary
5647,6668,"Road Home, The (Wo de fu qin mu qin) (1999)",Drama|Romance
5648,6669,Ikiru (1952),Drama
5649,6670,Comic Book Villains (2002),Comedy
5650,6671,"Angel at My Table, An (1990)",Drama
5651,6672,War Photographer (2001),Documentary|War
5652,6676,Incident at Oglala (1992),Documentary
5653,6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi
5654,6679,Revolution OS (2001),Documentary
5655,6680,Live Nude Girls Unite! (2000),Documentary
5656,6682,Earth (1998),Drama|War
5657,6683,Fire (1996),Drama
5658,6684,Death in Venice (Morte a Venezia) (1971),Drama|Romance
5659,6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy
5660,6687,My Boss's Daughter (2003),Comedy|Romance
5661,6689,"Battle of Shaker Heights, The (2003)",Comedy|Drama|Romance
5662,6690,Don't Tempt Me (Sin noticias de Dios) (2001),Comedy|Fantasy|Mystery
5663,6692,Stoked: The Rise and Fall of Gator (2002),Documentary
5664,6695,Jeepers Creepers 2 (2003),Horror|Thriller
5665,6696,Bollywood/Hollywood (2002),Comedy|Drama|Musical|Romance
5666,6699,Once Upon a Time in the Midlands (2002),Drama
5667,6700,"Other Side of the Bed, The (Otro lado de la cama, El) (2002)",Comedy|Drama|Musical|Romance
5668,6701,Zero Day (2002),Drama
5669,6702,Dickie Roberts: Former Child Star (2003),Comedy
5670,6703,"Order, The (2003)",Horror|Mystery|Thriller
5671,6705,Party Monster (2003),Comedy|Crime|Drama|Thriller
5672,6707,Cabin Fever (2002),Horror|Thriller
5673,6708,Matchstick Men (2003),Comedy|Crime|Drama
5674,6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller
5675,6710,Dummy (2002),Comedy|Drama|Romance
5676,6711,Lost in Translation (2003),Comedy|Drama|Romance
5677,6713,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance
5678,6714,So Close (Chik Yeung Tin Sai) (2002),Action|Comedy|Romance|Thriller
5679,6718,Gotcha! (1985),Comedy
5680,6720,Kuffs (1992),Action|Comedy|Crime
5681,6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama
5682,6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance
5683,6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action
5684,6724,Paper Moon (1973),Comedy|Crime|Drama
5685,6725,Sgt. Pepper's Lonely Hearts Club Band (1978),Adventure|Musical
5686,6727,Targets (1968),Crime|Thriller
5687,6730,Convoy (1978),Action|Comedy|Drama
5688,6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller
5689,6732,"Hello, Dolly! (1969)",Comedy|Musical|Romance
5690,6734,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller
5691,6735,"Rose, The (1979)",Drama
5692,6736,See No Evil (1971),Crime|Drama|Horror|Thriller
5693,6740,Bingo (1991),Adventure|Comedy
5694,6741,God told Me To (1976),Crime|Horror|Mystery|Sci-Fi|Thriller
5695,6743,Jungle Book (1942),Adventure|Fantasy
5696,6744,Once Bitten (1985),Comedy|Horror
5697,6745,"Shrimp on the Barbie, The (1990)",Comedy
5698,6746,Squirm (1976),Horror|Romance
5699,6747,"Adventures of Huckleberry Finn, The (1960)",Adventure|Children
5700,6748,"Brood, The (1979)",Horror
5701,6749,"Prince and the Pauper, The (1937)",Adventure|Drama
5702,6750,Anything Else (2003),Comedy|Drama|Romance
5703,6751,Cold Creek Manor (2003),Drama|Thriller
5704,6752,"Fighting Temptations, The (2003)",Drama
5705,6753,Secondhand Lions (2003),Children|Comedy|Drama
5706,6754,Underworld (2003),Action|Fantasy|Horror
5707,6755,Bubba Ho-tep (2002),Comedy|Horror
5708,6756,Casa de los babys (2003),Drama
5709,6757,Demonlover (2002),Crime|Drama|Mystery|Thriller
5710,6760,In This World (2002),Adventure|Drama
5711,6761,Tibet: Cry of the Snow Lion (2002),Documentary
5712,6762,Yossi & Jagger (2002),Drama|Romance
5713,6763,Duplex (2003),Comedy|Crime
5714,6764,"Rundown, The (2003)",Action|Adventure|Comedy
5715,6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance
5716,6768,Luther (2003),Drama
5717,6769,Mambo Italiano (2003),Comedy
5718,6770,My Life Without Me (2003),Drama|Romance
5719,6771,Dorm Daze (National Lampoon Presents Dorm Daze) (2003),Comedy
5720,6772,To Be and to Have (Être et avoir) (2002),Documentary
5721,6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy
5722,6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller
5723,6775,Life and Debt (2001),Documentary
5724,6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance
5725,6777,Judgment at Nuremberg (1961),Drama
5726,6779,"Same Time, Next Year (1978)",Comedy|Drama|Romance
5727,6780,"Brief History of Time, A (1991)",Documentary
5728,6781,"Jacob the Liar (Jakob, der Lügner) (1975)",Drama
5729,6782,Leningrad Cowboys Go America (1989),Comedy|Musical
5730,6783,"Rules of the Game, The (La règle du jeu) (1939)",Comedy|Drama
5731,6784,"Song Remains the Same, The (1976)",Documentary|Musical
5732,6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western
5733,6786,Kiss of the Spider Woman (1985),Drama
5734,6787,All the President's Men (1976),Drama|Thriller
5735,6788,Angie (1994),Comedy|Drama|Romance
5736,6789,"Apartment, The (Appartement, L') (1996)",Drama|Mystery|Romance
5737,6790,Avalon (2001),Drama|Fantasy|Sci-Fi
5738,6791,Babette's Feast (Babettes gæstebud) (1987),Drama
5739,6792,"Barber of Siberia, The (Sibirskij tsiryulnik) (1998)",Drama|Romance
5740,6793,Beethoven (1992),Children|Comedy|Drama
5741,6794,Beethoven's 2nd (1993),Children|Comedy
5742,6795,Black Moon Rising (1986),Action|Crime|Sci-Fi|Thriller
5743,6796,Boyz N the Hood (1991),Crime|Drama
5744,6797,Bugsy (1991),Crime|Drama
5745,6798,Bugsy Malone (1976),Children|Comedy|Crime|Musical
5746,6800,Cobra (1986),Action|Crime
5747,6801,"Common Wealth (Comunidad, La) (2000)",Comedy|Thriller
5748,6802,Consenting Adults (1992),Thriller
5749,6803,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller
5750,6804,Crimewave (1985),Comedy|Crime
5751,6805,Crying Freeman (1995),Action|Crime|Thriller
5752,6806,Time and Tide (Seunlau Ngaklau) (2000),Action|Crime|Thriller
5753,6807,Monty Python's The Meaning of Life (1983),Comedy
5754,6808,Where Eagles Dare (1968),Action|Adventure|War
5755,6809,Tightrope (1984),Thriller
5756,6810,Sleeping with the Enemy (1991),Drama|Thriller
5757,6811,PCU (1994),Comedy
5758,6812,"Rookie, The (1990)",Action|Comedy|Thriller
5759,6813,"Ghost and Mr. Chicken, The (1966)",Comedy|Romance
5760,6814,City Heat (1984),Action|Comedy
5761,6815,Into the Night (1985),Action|Comedy|Drama|Thriller
5762,6816,Three O'Clock High (1987),Comedy
5763,6817,"White Hunter, Black Heart (1990)",Adventure|Drama
5764,6818,Come and See (Idi i smotri) (1985),Drama|War
5765,6820,Ginger Snaps (2000),Drama|Horror|Thriller
5766,6821,More American Graffiti (1979),Comedy
5767,6825,"Reluctant Astronaut, The (1967)",Comedy
5768,6826,"Shakiest Gun in the West, The (1968)",Comedy|Western
5769,6828,"Sunday in the Country, A (Un dimanche à la campagne) (1984)",Drama
5770,6829,"Gun in Betty Lou's Handbag, The (1992)",Comedy|Mystery
5771,6832,Regarding Henry (1991),Drama
5772,6837,Love Affair (1939),Comedy|Drama|Romance
5773,6839,All I Want (Try Seventeen) (2002),Comedy|Drama|Romance
5774,6840,"Hospital, The (1971)",Comedy|Drama
5775,6841,Article 99 (1992),Comedy|Drama
5776,6844,Oleanna (1994),Drama
5777,6848,Kingdom of the Spiders (1977),Horror|Sci-Fi
5778,6849,Scrooge (1970),Drama|Fantasy|Musical
5779,6850,Leap of Faith (1992),Comedy|Drama
5780,6851,"Gas, Food, Lodging (1992)",Drama|Romance
5781,6852,In Cold Blood (1967),Crime|Drama
5782,6854,"Bedford Incident, The (1965)",Drama|Thriller|War
5783,6856,Yankee Doodle Dandy (1942),Drama|Musical
5784,6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy
5785,6858,Knife in the Water (Nóz w wodzie) (1962),Drama
5786,6859,"Devil and Daniel Webster, The (All That Money Can Buy) (1941)",Drama|Fantasy
5787,6860,Mobsters (1991),Crime|Drama
5788,6862,Out of Time (2003),Crime|Drama|Thriller
5789,6863,School of Rock (2003),Comedy|Musical
5790,6864,"Concert for George, The (2003)",Documentary|Musical
5791,6867,"Station Agent, The (2003)",Comedy|Drama
5792,6868,Wonderland (2003),Crime|Drama|Mystery|Thriller
5793,6869,Bus 174 (Ônibus 174) (2002),Crime|Documentary
5794,6870,Mystic River (2003),Crime|Drama|Mystery
5795,6871,Good Boy! (2003),Children|Comedy|Sci-Fi
5796,6872,"House of the Dead, The (2003)",Action|Horror
5797,6873,Intolerable Cruelty (2003),Comedy|Romance
5798,6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
5799,6875,Dopamine (2003),Comedy|Drama|Romance
5800,6879,Runaway Jury (2003),Drama|Thriller
5801,6880,"Texas Chainsaw Massacre, The (2003)",Horror
5802,6881,Pieces of April (2003),Comedy|Drama
5803,6882,Returner (Ritaanaa) (2002),Action|Adventure|Sci-Fi
5804,6883,Sylvia (2003),Drama|Romance
5805,6884,Veronica Guerin (2003),Crime|Drama|Thriller
5806,6885,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller
5807,6886,Beyond Borders (2003),Drama|Romance|War
5808,6887,Radio (2003),Drama
5809,6888,Scary Movie 3 (2003),Comedy|Horror
5810,6889,Brother Bear (2003),Adventure|Animation|Children
5811,6890,Elephant (2003),Drama
5812,6892,"Singing Detective, The (2003)",Comedy|Drama|Musical|Mystery
5813,6893,"Italian Job, The (1969)",Action|Comedy|Crime
5814,6895,Normal (2003),Drama
5815,6896,Shoah (1985),Documentary|War
5816,6898,Sweet Sixteen (2002),Drama
5817,6899,Alien from L.A. (1988),Sci-Fi
5818,6900,Black Sunday (1977),Action|Drama|Thriller
5819,6902,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
5820,6909,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller
5821,6910,Kronos (a.k.a. Captain Kronos: Vampire Hunter) (1973),Horror
5822,6918,"Unvanquished, The (Aparajito) (1957)",Drama
5823,6920,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller
5824,6921,Man of Marble (Czlowiek z Marmuru) (1977),Drama
5825,6923,Sherlock Holmes and the Voice of Terror (1942),Crime|Mystery|War
5826,6927,"Human Stain, The (2003)",Drama|Romance|Thriller
5827,6928,"Die, Mommie, Die (2003)",Comedy
5828,6932,Shattered Glass (2003),Crime|Drama
5829,6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
5830,6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary
5831,6936,Elf (2003),Children|Comedy|Fantasy
5832,6939,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),Drama|Romance
5833,6942,Love Actually (2003),Comedy|Drama|Romance
5834,6944,Father of the Bride (1991),Comedy
5835,6945,My Architect: A Son's Journey (2003),Documentary
5836,6946,Looney Tunes: Back in Action (2003),Action|Animation|Children|Fantasy
5837,6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War
5838,6948,Tupac: Resurrection (2003),Documentary
5839,6949,"Big Empty, The (2003)",Comedy|Mystery|Sci-Fi
5840,6950,"Missing, The (2003)",Adventure|Thriller|Western
5841,6951,"Cat in the Hat, The (2003)",Children|Comedy
5842,6952,Gothika (2003),Horror|Thriller
5843,6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller
5844,6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance
5845,6957,Bad Santa (2003),Comedy|Crime
5846,6958,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror
5847,6959,Timeline (2003),Action|Adventure|Sci-Fi
5848,6961,Damage (Fatale) (1992),Drama
5849,6963,Devil's Playground (2002),Documentary
5850,6964,Dance with a Stranger (1985),Crime|Drama|Thriller
5851,6965,Journeys with George (2002),Documentary
5852,6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller
5853,6967,Dead of Night (1945),Horror|Mystery
5854,6969,"Dernier Combat, Le (Last Battle, The) (1983)",Drama|Sci-Fi
5855,6970,Desk Set (1957),Comedy|Romance
5856,6971,Europa (Zentropa) (1991),Drama|Thriller
5857,6973,Final Analysis (1992),Drama|Romance|Thriller
5858,6974,"Freshman, The (1990)",Comedy|Crime
5859,6975,Funny Games (1997),Drama|Horror|Thriller
5860,6976,Tales from the Crypt (1972),Horror
5861,6977,New Jack City (1991),Action|Crime|Drama
5862,6978,Slacker (1991),Comedy|Drama
5863,6979,WarGames (1983),Drama|Sci-Fi|Thriller
5864,6980,Mr. Hobbs Takes a Vacation (1962),Comedy
5865,6981,"Ordet (Word, The) (1955)",Drama
5866,6982,Forbidden Games (Jeux interdits) (1952),Drama|War
5867,6983,Jane Eyre (1944),Drama|Romance
5868,6984,"Tale of Two Cities, A (1935)",Drama
5869,6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
5870,6986,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama
5871,6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror
5872,6988,Broken Blossoms or The Yellow Man and the Girl (1919),Drama|Romance
5873,6989,Gorky Park (1983),Crime|Drama|Thriller
5874,6990,"Great Train Robbery, The (a.k.a. First Great Train Robbery, The) (1979)",Action|Adventure|Comedy|Crime|Drama
5875,6991,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",Adventure|Drama|Romance
5876,6992,Guarding Tess (1994),Comedy|Drama
5877,6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance
5878,6994,"Hard Way, The (1991)",Action|Comedy
5879,6995,Hercules in New York (1970),Action|Comedy|Fantasy
5880,6996,Highlander II: The Quickening (1991),Action|Sci-Fi
5881,6997,Hoffa (1992),Crime|Drama
5882,6998,House of Cards (1993),Drama
5883,6999,Housesitter (1992),Comedy|Romance
5884,7000,Hudson Hawk (1991),Action|Adventure|Comedy
5885,7001,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller
5886,7002,Mindwalk (1990),Drama
5887,7003,Kafka (1991),Comedy|Drama|Mystery|Sci-Fi|Thriller
5888,7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller
5889,7005,King Ralph (1991),Comedy
5890,7006,Knight Moves (1992),Mystery|Thriller
5891,7007,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller
5892,7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance
5893,7009,Lorenzo's Oil (1992),Drama
5894,7010,"Lover, The (Amant, L') (1992)",Drama|Romance
5895,7011,"Bullfighter, The (Matador) (1986)",Comedy|Crime|Drama
5896,7012,Mr. Destiny (1990),Comedy|Fantasy
5897,7013,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller
5898,7014,Nowhere to Run (1993),Action|Romance
5899,7015,Only the Lonely (1991),Comedy|Romance
5900,7016,Over the Top (1987),Action|Drama
5901,7017,Passenger 57 (1992),Action|Thriller
5902,7018,Presumed Innocent (1990),Crime|Drama|Thriller
5903,7019,Project X (1987),Comedy|Drama
5904,7020,Proof (1991),Comedy|Drama|Romance
5905,7021,Pure Luck (1991),Comedy|Crime
5906,7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
5907,7023,"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance
5908,7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama
5909,7025,"Midnight Clear, A (1992)",Drama|War
5910,7026,Summer School (1987),Comedy
5911,7027,Silverado (1985),Action|Western
5912,7028,Quick Change (1990),Comedy|Crime
5913,7029,Rabid (1977),Horror|Thriller
5914,7030,Radio Flyer (1992),Drama
5915,7031,"Real McCoy, The (1993)",Action|Crime|Drama|Thriller
5916,7032,Revenge (1990),Drama|Romance|Thriller
5917,7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)",Comedy|Romance
5918,7034,Show Me Love (Fucking Åmål) (1998),Drama|Romance
5919,7035,Streets of Fire (1984),Action|Romance
5920,7036,Teen Wolf (1985),Comedy|Fantasy
5921,7037,High Heels (Tacones lejanos) (1991),Comedy|Drama
5922,7038,Things You Can Tell Just by Looking at Her (2000),Drama|Romance
5923,7039,Thunderheart (1992),Crime|Mystery|Thriller
5924,7040,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller
5925,7041,Trapped in Paradise (1994),Comedy|Crime
5926,7042,Betty Blue (37°2 le matin) (1986),Drama|Romance
5927,7043,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),Drama
