Yossi & Jagger (2002),5712
Duplex (2003),5713
"Rundown, The (2003)",5714
Under the Tuscan Sun (2003),5715
Luther (2003),5716
Mambo Italiano (2003),5717
My Life Without Me (2003),5718
Dorm Daze (National Lampoon Presents Dorm Daze) (2003),5719
To Be and to Have (Être et avoir) (2002),5720
"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",5721
Videodrome (1983),5722
Life and Debt (2001),5723
Lagaan: Once Upon a Time in India (2001),5724
Judgment at Nuremberg (1961),5725
"Same Time, Next Year (1978)",5726
"Brief History of Time, A (1991)",5727
"Jacob the Liar (Jakob, der Lügner) (1975)",5728
Leningrad Cowboys Go America (1989),5729
"Rules of the Game, The (La règle du jeu) (1939)",5730
"Song Remains the Same, The (1976)",5731
Seven Brides for Seven Brothers (1954),5732
Kiss of the Spider Woman (1985),5733
All the President's Men (1976),5734
Angie (1994),5735
"Apartment, The (Appartement, L') (1996)",5736
Avalon (2001),5737
Babette's Feast (Babettes gæstebud) (1987),5738
"Barber of Siberia, The (Sibirskij tsiryulnik) (1998)",5739
Beethoven (1992),5740
Beethoven's 2nd (1993),5741
Black Moon Rising (1986),5742
Boyz N the Hood (1991),5743
Bugsy (1991),5744
Bugsy Malone (1976),5745
Cobra (1986),5746
"Common Wealth (Comunidad, La) (2000)",5747
Consenting Adults (1992),5748
Phenomena (a.k.a. Creepers) (1985),5749
Crimewave (1985),5750
Crying Freeman (1995),5751
Time and Tide (Seunlau Ngaklau) (2000),5752
Monty Python's The Meaning of Life (1983),5753
Where Eagles Dare (1968),5754
Tightrope (1984),5755
Sleeping with the Enemy (1991),5756
PCU (1994),5757
"Rookie, The (1990)",5758
"Ghost and Mr. Chicken, The (1966)",5759
City Heat (1984),5760
Into the Night (1985),5761
Three O'Clock High (1987),5762
"White Hunter, Black Heart (1990)",5763
Come and See (Idi i smotri) (1985),5764
Ginger Snaps (2000),5765
More American Graffiti (1979),5766
"Reluctant Astronaut, The (1967)",5767
"Shakiest Gun in the West, The (1968)",5768
"Sunday in the Country, A (Un dimanche à la campagne) (1984)",5769
"Gun in Betty Lou's Handbag, The (1992)",5770
Regarding Henry (1991),5771
Love Affair (1939),5772
All I Want (Try Seventeen) (2002),5773
"Hospital, The (1971)",5774
Article 99 (1992),5775
Oleanna (1994),5776
Kingdom of the Spiders (1977),5777
Scrooge (1970),5778
Leap of Faith (1992),5779
"Gas, Food, Lodging (1992)",5780
In Cold Blood (1967),5781
"Bedford Incident, The (1965)",5782
Yankee Doodle Dandy (1942),5783
Ninja Scroll (Jûbei ninpûchô) (1995),5784
Knife in the Water (Nóz w wodzie) (1962),5785
"Devil and Daniel Webster, The (All That Money Can Buy) (1941)",5786
Mobsters (1991),5787
Out of Time (2003),5788
School of Rock (2003),5789
"Concert for George, The (2003)",5790
"Station Agent, The (2003)",5791
Wonderland (2003),5792
Bus 174 (Ônibus 174) (2002),5793
Mystic River (2003),5794
Good Boy! (2003),5795
"House of the Dead, The (2003)",5796
Intolerable Cruelty (2003),5797
Kill Bill: Vol. 1 (2003),5798
Dopamine (2003),5799
Runaway Jury (2003),5800
"Texas Chainsaw Massacre, The (2003)",5801
Pieces of April (2003),5802
Returner (Ritaanaa) (2002),5803
Sylvia (2003),5804
Veronica Guerin (2003),5805
In the Cut (2003),5806
Beyond Borders (2003),5807
Radio (2003),5808
Scary Movie 3 (2003),5809
Brother Bear (2003),5810
Elephant (2003),5811
"Singing Detective, The (2003)",5812
"Italian Job, The (1969)",5813
Normal (2003),5814
Shoah (1985),5815
Sweet Sixteen (2002),5816
Alien from L.A. (1988),5817
Black Sunday (1977),5818
Interstate 60 (2002),5819
"Eye, The (Gin gwai) (Jian gui) (2002)",5820
Kronos (a.k.a. Captain Kronos: Vampire Hunter) (1973),5821
"Unvanquished, The (Aparajito) (1957)",5822
"Cercle Rouge, Le (Red Circle, The) (1970)",5823
Man of Marble (Czlowiek z Marmuru) (1977),5824
Sherlock Holmes and the Voice of Terror (1942),5825
"Human Stain, The (2003)",5826
"Die, Mommie, Die (2003)",5827
Shattered Glass (2003),5828
"Matrix Revolutions, The (2003)",5829
"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",5830
Elf (2003),5831
Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),5832
Love Actually (2003),5833
Father of the Bride (1991),5834
My Architect: A Son's Journey (2003),5835
Looney Tunes: Back in Action (2003),5836
Master and Commander: The Far Side of the World (2003),5837
Tupac: Resurrection (2003),5838
"Big Empty, The (2003)",5839
"Missing, The (2003)",5840
"Cat in the Hat, The (2003)",5841
Gothika (2003),5842
21 Grams (2003),5843
"Barbarian Invasions, The (Les invasions barbares) (2003)",5844
Bad Santa (2003),5845
"Haunted Mansion, The (2003)",5846
Timeline (2003),5847
Damage (Fatale) (1992),5848
Devil's Playground (2002),5849
Dance with a Stranger (1985),5850
Journeys with George (2002),5851
Darkman (1990),5852
Dead of Night (1945),5853
"Dernier Combat, Le (Last Battle, The) (1983)",5854
Desk Set (1957),5855
Europa (Zentropa) (1991),5856
Final Analysis (1992),5857
"Freshman, The (1990)",5858
Funny Games (1997),5859
Tales from the Crypt (1972),5860
New Jack City (1991),5861
Slacker (1991),5862
WarGames (1983),5863
Mr. Hobbs Takes a Vacation (1962),5864
"Ordet (Word, The) (1955)",5865
Forbidden Games (Jeux interdits) (1952),5866
Jane Eyre (1944),5867
"Tale of Two Cities, A (1935)",5868
"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",5869
Ben-Hur: A Tale of the Christ (1925),5870
"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",5871
Broken Blossoms or The Yellow Man and the Girl (1919),5872
Gorky Park (1983),5873
"Great Train Robbery, The (a.k.a. First Great Train Robbery, The) (1979)",5874
"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",5875
Guarding Tess (1994),5876
Hannah and Her Sisters (1986),5877
"Hard Way, The (1991)",5878
Hercules in New York (1970),5879
Highlander II: The Quickening (1991),5880
Hoffa (1992),5881
House of Cards (1993),5882
Housesitter (1992),5883
Hudson Hawk (1991),5884
Invasion of the Body Snatchers (1978),5885
Mindwalk (1990),5886
Kafka (1991),5887
Kindergarten Cop (1990),5888
King Ralph (1991),5889
Knight Moves (1992),5890
"Last Boy Scout, The (1991)",5891
Last Tango in Paris (Ultimo tango a Parigi) (1972),5892
Lorenzo's Oil (1992),5893
"Lover, The (Amant, L') (1992)",5894
"Bullfighter, The (Matador) (1986)",5895
Mr. Destiny (1990),5896
"Night of the Hunter, The (1955)",5897
Nowhere to Run (1993),5898
Only the Lonely (1991),5899
Over the Top (1987),5900
Passenger 57 (1992),5901
Presumed Innocent (1990),5902
Project X (1987),5903
Proof (1991),5904
Pure Luck (1991),5905
Battle Royale (Batoru rowaiaru) (2000),5906
"Wedding Banquet, The (Xi yan) (1993)",5907
"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",5908
"Midnight Clear, A (1992)",5909
Summer School (1987),5910
Silverado (1985),5911
Quick Change (1990),5912
Rabid (1977),5913
Radio Flyer (1992),5914
"Real McCoy, The (1993)",5915
Revenge (1990),5916
"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)",5917
Show Me Love (Fucking Åmål) (1998),5918
Streets of Fire (1984),5919
Teen Wolf (1985),5920
High Heels (Tacones lejanos) (1991),5921
Things You Can Tell Just by Looking at Her (2000),5922
Thunderheart (1992),5923
To Live and Die in L.A. (1985),5924
Trapped in Paradise (1994),5925
Betty Blue (37°2 le matin) (1986),5926
Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),5927
Wild at Heart (1990),5928
"Witches, The (1990)",5929
"Witches of Eastwick, The (1987)",5930
Year of the Dragon (1985),5931
Nothing to Lose (1997),5932
Flying Down to Rio (1933),5933
Follow the Fleet (1936),5934
"What's New, Pussycat (1965)",5935
Little Women (1949),5936
Swing Time (1936),5937
"Public Enemy, The (1931)",5938
"Midsummer Night's Dream, A (1935)",5939
Life with Father (1947),5940
National Velvet (1944),5941
Jesus Christ Superstar (1973),5942
Dark Victory (1939),5943
Birdman of Alcatraz (1962),5944
"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",5945
Beauty and the Beast (La belle et la bête) (1946),5946
"Birth of a Nation, The (1915)",5947
"Blue Kite, The (Lan feng zheng) (1993)",5948
Juliet of the Spirits (Giulietta degli spiriti) (1965),5949
Last Year at Marienbad (L'Année dernière à Marienbad) (1961),5950
"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",5951
Red River (1948),5952
"Woman Under the Influence, A (1974)",5953
Stagecoach (1939),5954
"Shot in the Dark, A (1964)",5955
"Navigator, The (1924)",5956
"Court Jester, The (1956)",5957
Bullitt (1968),5958
Jezebel (1938),5959
"Hunchback of Notre Dame, The (1939)",5960
42nd Street (1933),5961
I'm No Angel (1933),5962
That Touch of Mink (1962),5963
Sweet Dreams (1985),5964
"Play It Again, Sam (1972)",5965
Send Me No Flowers (1964),5966
Pygmalion (1938),5967
"Passage to India, A (1984)",5968
Black Orpheus (Orfeu Negro) (1959),5969
Amarcord (1973),5970
Hero (Ying xiong) (2002),5971
Horse Feathers (1932),5972
Anna Karenina (1935),5973
"Front Page, The (1974)",5974
Attraction (2000),5975
Looking for Mr. Goodbar (1977),5976
Rivers and Tides (2001),5977
Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),5978
Doc Hollywood (1991),5979
Dragnet (1987),5980
Madhouse (1990),5981
1941 (1979),5982
Foul Play (1978),5983
Crime Story (Zhong an zu) (1993),5984
Beyond the Clouds (Al di là delle nuvole) (1996),5985
Ryan's Daughter (1970),5986
"Collector, The (1965)",5987
Deep Red (Profondo rosso) (1975),5988
Diabolique (Les diaboliques) (1955),5989
Leprechaun (1993),5990
Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),5991
Crazy People (1990),5992
Adam's Rib (1949),5993
King of Hearts (1966),5994
Naked Lunch (1991),5995
Grass (1999),5996
Spring Forward (1999),5997
"Killing of a Chinese Bookie, The (1976)",5998
Run (1991),5999
Things to Come (1936),6000
Darling (1965),6001
"Summer Place, A (1959)",6002
"Night at the Opera, A (1935)",6003
Metalstorm: The Destruction of Jared-Syn (1983),6004
"Element of Crime, The (Forbrydelsens Element) (1984)",6005
Shoot the Piano Player (Tirez sur le pianiste) (1960),6006
Stolen Kisses (Baisers volés) (1968),6007
"Cooler, The (2003)",6008
In America (2002),6009
My Flesh and Blood (2003),6010
Honey (2003),6011
"Last Samurai, The (2003)",6012
Big Fish (2003),6013
Love Don't Cost a Thing (2003),6014
Something's Gotta Give (2003),6015
Stuck on You (2003),6016
Girl with a Pearl Earring (2003),6017
"Statement, The (2003)",6018
"Lord of the Rings: The Return of the King, The (2003)",6019
Mona Lisa Smile (2003),6020
Calendar Girls (2003),6021
"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",6022
"Hebrew Hammer, The (2003)",6023
House of Sand and Fog (2003),6024
Monster (2003),6025
Cheaper by the Dozen (2003),6026
Cold Mountain (2003),6027
Paycheck (2003),6028
Peter Pan (2003),6029
"Company, The (2003)",6030
Japanese Story (2003),6031
Secret Things (Choses secrètes) (2002),6032
Chasing Liberty (2004),6033
Aileen: Life and Death of a Serial Killer (2003),6034
Distant (Uzak) (2002),6035
Along Came Polly (2004),6036
Teacher's Pet (2004),6037
Torque (2004),6038
Osama (2003),6039
"Great Gatsby, The (1974)",6040
Wuthering Heights (1992),6041
Ship of Fools (1965),6042
There's a Girl in My Soup (1970),6043
Real Men (1987),6044
"Car 54, Where Are You? (1994)",6045
Jane Eyre (1970),6046
Blame It on the Bellboy (1992),6047
"Adventures of Ford Fairlane, The (1990)",6048
Bonjour tristesse (1958),6049
"Enforcer, The (1951)",6050
"Pick-up Artist, The (1987)",6051
Melvin Goes to Dinner (2003),6052
Crime Spree (2003),6053
Beyond Re-Animator (2003),6054
"Wind and the Lion, The (1975)",6055
Mon Oncle (My Uncle) (1958),6056
Where the Boys Are (1960),6057
Dr. Jekyll and Mr. Hyde (1941),6058
"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",6059
My Darling Clementine (1946),6060
People Will Talk (1951),6061
I Was a Male War Bride (1949),6062
To Have and Have Not (1944),6063
High Sierra (1941),6064
Dark Passage (1947),6065
"Ox-Bow Incident, The (1943)",6066
They Drive by Night (1940),6067
Micki + Maude (1984),6068
Platinum Blonde (1931),6069
Reefer Madness (a.k.a. Tell Your Children) (1938),6070
D.O.A. (1950),6071
"Boy with Green Hair, The (1948)",6072
Pumping Iron (1977),6073
No Good Deed (a.k.a. The House on Turk Street) (2002),6074
"Trouble with Angels, The (1966)",6075
Cool World (1992),6076
Money for Nothing (1993),6077
"Strada, La (1954)",6078
Ichi the Killer (Koroshiya 1) (2001),6079
"Boy and His Dog, A (1975)",6080
"Last Tycoon, The (1976)",6081
Ashes and Diamonds (Popiól i diament) (1958),6082
Marooned (1969),6083
Kanal (1957),6084
Intolerance: Love's Struggle Throughout the Ages (1916),6085
Chitty Chitty Bang Bang (1968),6086
Plaza Suite (1971),6087
"Out of Towners, The (1970)",6088
"Three Stooges in Orbit, The (1962)",6089
It (1927),6090
The Butterfly Effect (2004),6091
Win a Date with Tad Hamilton! (2004),6092
Touching the Void (2003),6093
"Big Bounce, The (2004)",6094
"Perfect Score, The (2004)",6095
You Got Served (2004),6096
Latter Days (2003),6097
Barbershop 2: Back in Business (2004),6098
Catch That Kid (2004),6099
Miracle (2004),6100
"Dreamers, The (2003)",6101
"Lost Skeleton of Cadavra, The (2002)",6102
Super Fly (Superfly) (1972),6103
Uptown Saturday Night (1974),6104
Blacula (1972),6105
"Scream, Blacula, Scream! (1973)",6106
Swing Shift (1984),6107
Trespass (1992),6108
Thirteen (2003),6109
Simple Men (1992),6110
Best Defense (1984),6111
50 First Dates (2004),6112
Welcome to Mooseport (2004),6113
Kitchen Stories (Salmer fra kjøkkenet) (2003),6114
Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),6115
Vanishing Point (1971),6116
Diary of a Country Priest (Journal d'un curé de campagne) (1951),6117
"Thief of Bagdad, The (1924)",6118
"Diary of Anne Frank, The (1959)",6119
Allegro non troppo (1977),6120
Black Widow (1987),6121
"Herod's Law (Ley de Herodes, La) (2000)",6122
Flesh & Blood (1985),6123
King Solomon's Mines (1985),6124
Raw Deal (1986),6125
"Goodbye, Mr. Chips (1939)",6126
Fire Birds (1990),6127
Robot Stories (2003),6128
Against the Ropes (2004),6129
Confessions of a Teenage Drama Queen (2004),6130
EuroTrip (2004),6131
"Passion of the Christ, The (2004)",6132
Club Dread (2004),6133
Dirty Dancing: Havana Nights (2004),6134
Twisted (2004),6135
"Good bye, Lenin! (2003)",6136
Hidalgo (2004),6137
Starsky & Hutch (2004),6138
"Reckoning, The (2004)",6139
Persona (1966),6140
"Passion of Anna, The (Passion, En) (1969)",6141
"Corbeau, Le (Raven, The) (1943)",6142
"Front, The (1976)",6143
Pickup on South Street (1953),6144
Richard III (1955),6145
Just One of the Guys (1985),6146
The Chase (1966),6147
Agent Cody Banks 2: Destination London (2004),6148
"Girl Next Door, The (2004)",6149
Secret Window (2004),6150
Spartan (2004),6151
Broken Wings (Knafayim Shvurot) (2002),6152
Wilbur Wants to Kill Himself (2002),6153
Clifford (1994),6154
Mad Dog and Glory (1993),6155
Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) (1996),6156
Peyton Place (1957),6157
Walk Like a Man (1987),6158
Dawn of the Dead (2004),6159
Eternal Sunshine of the Spotless Mind (2004),6160
Taking Lives (2004),6161
Intermission (2003),6162
Noi the Albino (Nói albinói) (2003),6163
Jersey Girl (2004),6164
"Ladykillers, The (2004)",6165
Scooby-Doo 2: Monsters Unleashed (2004),6166
Dogville (2003),6167
Ned Kelly (2003),6168
Hellboy (2004),6169
Home on the Range (2004),6170
"Prince & Me, The (2004)",6171
Walking Tall (2004),6172
"United States of Leland, The (2003)",6173
Johnson Family Vacation (2004),6174
"Alamo, The (2004)",6175
Ella Enchanted (2004),6176
"Whole Ten Yards, The (2004)",6177
I'm Not Scared (Io non ho paura) (2003),6178
Shade (2003),6179
Since Otar Left (Depuis qu'Otar est parti...) (2003),6180
Twentynine Palms (2003),6181
"Ten Commandments, The (1956)",6182
Dawn of the Dead (1978),6183
"Brother Sun, Sister Moon (Fratello sole, sorella luna) (1972)",6184
One Million Years B.C. (1966),6185
"Mother, Jugs & Speed (1976)",6186
Those Magnificent Men in Their Flying Machines (1965),6187
Cheaper by the Dozen (1950),6188
Scenes From a Marriage (Scener ur ett äktenskap) (1973),6189
"Food of the Gods, The (1976)",6190
Road to Bali (1952),6191
"Flying Deuces, The (1939)",6192
"Osterman Weekend, The (1983)",6193
Going in Style (1979),6194
"Late Show, The (1977)",6195
"Sunshine Boys, The (1975)",6196
Jersey Girl (1992),6197
After Hours (1985),6198
Viva Las Vegas (1964),6199
Connie and Carla (2004),6200
Kill Bill: Vol. 2 (2004),6201
"Punisher, The (2004)",6202
Paper Clips (2004),6203
Young Adam (2003),6204
13 Going on 30 (2004),6205
Man on Fire (2004),6206
Envy (2004),6207
Godsend (2004),6208
Laws of Attraction (2004),6209
Mean Girls (2004),6210
New York Minute (2004),6211
Van Helsing (2004),6212
Valentin (Valentín) (2002),6213
Breakin' All the Rules (2004),6214
Troy (2004),6215
Carandiru (2003),6216
Coffee and Cigarettes (2003),6217
"Boys in the Band, The (1970)",6218
Swimming to Cambodia (1987),6219
Under Fire (1983),6220
Enemy Mine (1985),6221
Enter the Dragon (1973),6222
Gimme Shelter (1970),6223
Good Morning (Ohayô) (1959),6224
Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),6225
Henry & June (1990),6226
"Nasty Girl, The (schreckliche Mädchen, Das) (1990)",6227
Martin (1977),6228
"Three Faces of Eve, The (1957)",6229
"Kingdom, The (Riget) (1994)",6230
Desperate Hours (1990),6231
100 Girls (2000),6232
Fail-Safe (1964),6233
Paperhouse (1988),6234
Dobermann (1997),6235
Kwaidan (Kaidan) (1964),6236
28 Up (1985),6237
You Only Live Twice (1967),6238
Octopussy (1983),6239
Wit (2001),6240
Never Say Never Again (1983),6241
Maborosi (Maboroshi no hikari) (1995),6242
"Magic Flute, The (Trollflöjten) (1975)",6243
Midnight (1939),6244
Pride and Prejudice (1940),6245
"Man in the Gray Flannel Suit, The (1956)",6246
"Fountainhead, The (1949)",6247
Woman of the Year (1942),6248
Summertime (1955),6249
Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) (1977),6250
"Samouraï, Le (Godson, The) (1967)",6251
White Palace (1990),6252
Oklahoma! (1955),6253
Desert Hearts (1985),6254
Body Double (1984),6255
Rooster Cogburn (1975),6256
Chaplin (1992),6257
"Miracle Worker, The (1962)",6258
Monster in a Box (1992),6259
School Ties (1992),6260
Switch (1991),6261
Raising Cain (1992),6262
Irma Vep (1996),6263
Rose Red (2002),6264
Noises Off... (1992),6265
Babylon 5: In the Beginning (1998),6266
"Witchfinder General (Conquerer Worm, The) (1968)",6267
Pride and Prejudice (1995),6268
"Canterville Ghost, The (1944)",6269
"Prince and the Showgirl, The (1957)",6270
"China Syndrome, The (1979)",6271
"Wages of Fear, The (Salaire de la peur, Le) (1953)",6272
Look Who's Talking Too (1990),6273
"Bells of St. Mary's, The (1945)",6274
"Delta Force, The (1986)",6275
Pat and Mike (1952),6276
Animal Crackers (1930),6277
"He Said, She Said (1991)",6278
Bedazzled (1967),6279
Cat People (1942),6280
Camelot (1967),6281
"Lonely Guy, The (1984)",6282
"Four Musketeers, The (1974)",6283
Steel Dawn (1987),6284
On Deadly Ground (1994),6285
Protocol (1984),6286
"Postman Always Rings Twice, The (1946)",6287
Matinee (1993),6288
Baxter (1989),6289
Explorers (1985),6290
"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",6291
Pierrot le fou (1965),6292
Weekend (a.k.a. Le Week-end) (Week End) (1967),6293
Tuesdays with Morrie (1999),6294
Alexander Nevsky (Aleksandr Nevskiy) (1938),6295
Jason and the Argonauts (1963),6296
Nostalghia (1983),6297
"Tinker, Tailor, Soldier, Spy (1979)",6298
Winter Sleepers (Winterschläfer) (2000),6299
Throne of Blood (Kumonosu jô) (1957),6300
"Best of Youth, The (La meglio gioventù) (2003)",6301
Treasure Island (1990),6302
Zorba the Greek (Alexis Zorbas) (1964),6303
"Bang, Bang, You're Dead (2002)",6304
Twister (1990),6305
Sniper (1993),6306
Ghost in the Machine (a.k.a. Deadly Terror) (1993),6307
"Time for Drunken Horses, A (Zamani barayé masti asbha) (2000)",6308
Genghis Blues (1999),6309
To Hell and Back (1955),6310
"11'09""01 - September 11 (2002)",6311
"Bon Voyage, Charlie Brown (and Don't Come Back!) (1980)",6312
Internal Affairs (1990),6313
"Parallax View, The (1974)",6314
"Warriors, The (1979)",6315
Ambush (Rukajärven tie) (1999),6316
Babylon 5: A Call to Arms (1999),6317
Babylon 5: The River of Souls (1998),6318
Babylon 5: Thirdspace (1998),6319
True Stories (1986),6320
Zardoz (1974),6321
School For Scoundrels (1960),6322
"Virgin Spring, The (Jungfrukällan) (1960)",6323
Mogambo (1953),6324
"Secret Life of Walter Mitty, The (1947)",6325
Cypher (2002),6326
Another Thin Man (1939),6327
"Thin Man Goes Home, The (1945)",6328
Shadow of the Thin Man (1941),6329
After the Thin Man (1936),6330
Song of the Thin Man (1947),6331
Woodstock (1970),6332
Gunga Din (1939),6333
Children of Dune (2003),6334
Dune (2000),6335
Lammbock (2001),6336
"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",6337
Tremors II: Aftershocks (1996),6338
Tremors 3: Back to Perfection (2001),6339
"Peanut Butter Solution, The (1985)",6340
Notorious C.H.O. (2002),6341
White Zombie (1932),6342
I Walked with a Zombie (1943),6343
Highway 61 (1991),6344
How to Succeed in Business Without Really Trying (1967),6345
Pat Garrett and Billy the Kid (1973),6346
"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",6347
"Street Fighter, The (Gekitotsu! Satsujin ken) (1974)",6348
"Duck, You Sucker (a.k.a. Fistful of Dynamite, A) (Giù la testa) (1971)",6349
Bring Me the Head of Alfredo Garcia (1974),6350
Ride the High Country (1962),6351
"Ballad of Cable Hogue, The (1970)",6352
Junior Bonner (1972),6353
Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),6354
Berlin: Symphony of a Great City (Berlin: Die Sinfonie der Großstadt) (1927),6355
Samurai Fiction (SF: Episode One) (1998),6356
Gidget (1959),6357
"Indian Runner, The (1991)",6358
Drunken Angel (Yoidore tenshi) (1948),6359
Desperate Living (1977),6360
Rolling Thunder (1977),6361
Stray Dog (Nora inu) (1949),6362
"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",6363
High and Low (Tengoku to jigoku) (1963),6364
"People Under the Stairs, The (1991)",6365
Dark Days (2000),6366
"Night in Casablanca, A (1946)",6367
Zelig (1983),6368
Shame (Skammen) (1968),6369
"Silence, The (Tystnaden) (1963)",6370
Winter Light (Nattvardsgästerna) (1963),6371
Through a Glass Darkly (Såsom i en spegel) (1961),6372
"Magician, The (Ansiktet) (1958)",6373
Smiles of a Summer Night (Sommarnattens leende) (1955),6374
Summer with Monika (Sommaren med Monika) (1953),6375
"Killers, The (1946)",6376
"Night of the Iguana, The (1964)",6377
Under the Volcano (1984),6378
"Yakuza, The (1975)",6379
Nightbreed (1990),6380
"Trip, The (1967)",6381
Ken Park (2002),6382
Monterey Pop (1968),6383
"Bridge Too Far, A (1977)",6384
Infernal Affairs (Mou gaan dou) (2002),6385
"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",6386
Broadway Danny Rose (1984),6387
From Beyond (1986),6388
Robot Jox (1990),6389
Dolls (1987),6390
Space Truckers (1996),6391
Rock 'N' Roll High School (1979),6392
Death Race 2000 (1975),6393
"Bucket Of Blood, A (1959)",6394
Pure Country (1992),6395
Brigadoon (1954),6396
"Power of One, The (1992)",6397
"Weather Underground, The (2002)",6398
Kikujiro (Kikujirô no natsu) (1999),6399
I'm with Lucy (2002),6400
"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",6401
"Phantom Tollbooth, The (1970)",6402
"Getaway, The (1972)",6403
10 Rillington Place (1971),6404
Dark Water (Honogurai mizu no soko kara) (2002),6405
"Thing Called Love, The (1993)",6406
"Thief, The (Vor) (1997)",6407
How to Steal a Million (1966),6408
"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",6409
Support Your Local Sheriff! (1969),6410
Brain Donors (1992),6411
Mean Streets (1973),6412
Jack the Bear (1993),6413
I Am a Fugitive from a Chain Gang (1932),6414
Hamburger Hill (1987),6415
Harper (1966),6416
Sweet Bird of Youth (1962),6417
Dahmer (2002),6418
Paradise (1991),6419
Frankenstein Unbound (1990),6420
Shiri (Swiri) (1999),6421
Bad Day at Black Rock (1955),6422
In China They Eat Dogs (I Kina spiser de hunde) (1999),6423
Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),6424
Crossroads (1986),6425
"Seducing Doctor Lewis (Grande séduction, La) (2003)",6426
Sammy and Rosie Get Laid (1987),6427
Sunrise: A Song of Two Humans (1927),6428
Shock Corridor (1963),6429
"First $20 Million Is Always the Hardest, The (2002)",6430
Au revoir les enfants (1987),6431
Sex: The Annabel Chong Story (1999),6432
"Girl Next Door, The (1999)",6433
Pursuit of Happiness (2001),6434
Gladiator (1992),6435
"Inheritance, The (Arven) (2003)",6436
Wonderful Days (a.k.a. Sky Blue) (2003),6437
Dead or Alive: Hanzaisha (1999),6438
Lola Montès (1955),6439
Charly (1968),6440
Lust for Life (1956),6441
"Dolce Vita, La (1960)",6442
Jin Roh: The Wolf Brigade (Jin-Rô) (1998),6443
Rush (1991),6444
Captain Blood (1935),6445
*batteries not included (1987),6446
Educating Rita (1983),6447
Sansho the Bailiff (Sanshô dayû) (1954),6448
Zazie dans le métro (1960),6449
"Americanization of Emily, The (1964)",6450
Anne of the Thousand Days (1969),6451
Baby Doll (1956),6452
"Avventura, L' (Adventure, The) (1960)",6453
Beyond the Valley of the Dolls (1970),6454
Hiroshima Mon Amour (1959),6455
Ugetsu (Ugetsu monogatari) (1953),6456
At Play in the Fields of the Lord (1991),6457
Mystery of the Wax Museum (1933),6458
"Day of the Jackal, The (1973)",6459
"Razor's Edge, The (1946)",6460
War of the Buttons (1994),6461
"Other, The (1972)",6462
Night of the Living Dead (1990),6463
Drums Along the Mohawk (1939),6464
"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",6465
Safety Last! (1923),6466
Little Murders (1971),6467
Viridiana (1961),6468
Masterminds (1997),6469
Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),6470
Arizona Dream (1993),6471
Queen Christina (1933),6472
Battleground (1949),6473
Citizen Toxie: The Toxic Avenger IV (2000),6474
Hooper (1978),6475
"Crazy Stranger, The (Gadjo Dilo) (1997)",6476
3 Women (Three Women) (1977),6477
Take Me Out to the Ball Game (1949),6478
Grey Gardens (1975),6479
Frogs (1972),6480
Purple Rain (1984),6481
Point of No Return (1993),6482
"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",6483
Cromwell (1970),6484
"Tale of Ham and Passion, A (Jamón, Jamón) (1992)",6485
College (1927),6486
Mitchell (1975),6487
Agatha Christie's 'Ten Little Indians' (Ten Little Indians) (And Then There Were None) (1965),6488
"Most Dangerous Game, The (1932)",6489
"Front Page, The (1931)",6490
Dolls (2002),6491
Our Man in Havana (1959),6492
